a_idx,date,amount,holding_party_id,counter_party_id,holding_party_country,counter_party_country,tx_type,hour,day_of_week,month,explanation,transaction_anomaly_score
14994091,2020-02-08 10:52:21,32.26,373,27911,DE,US,credit,10,5,2,"rare counter party country, unusual time of day (10:00), unusual activity in month 2",-0.022618263906940328
9046519,2019-11-04 19:04:53,3799.0,373,82653,DE,FR,credit,19,0,11,"unusual amount ($3,799), unusual time of day (19:00), transaction on Monday",-0.02204185660895286
13476813,2020-01-13 16:18:38,3778.0,373,79647,DE,FR,credit,16,0,1,"unusual amount ($3,778), transaction on Monday, unusual activity in month 1",-0.02175977597636003
13476748,2020-01-13 16:17:23,4000.0,373,79647,DE,FR,credit,16,0,1,"unusual amount ($4,000), transaction on Monday, unusual activity in month 1",-0.02175977597636003
13560726,2020-01-15 13:11:07,350.97,373,27829,DE,US,credit,13,2,1,"rare counter party country, unusual activity in month 1, unusual amount ($351)",-0.02118852878890054
4291006,2019-08-26 18:28:53,3500.0,373,37769,DE,DE,credit,18,0,8,"unusual amount ($3,500), transaction on Monday, unusual time of day (18:00)",-0.020862707178439743
4425637,2019-08-28 19:10:37,4639.48,373,83201,DE,FR,credit,19,2,8,"unusual amount ($4,639), unusual time of day (19:00), transaction on Wednesday",-0.020238682655797757
14956215,2020-02-07 13:48:51,11.4,373,27626,DE,US,credit,13,4,2,"rare counter party country, unusual activity in month 2, very small amount ($11)",-0.019843695075458023
14314512,2020-01-28 09:40:53,1898.0,373,49908,DE,DE,credit,9,1,1,"unusual amount ($1,898), unusual time of day (9:00), rare counter party country",-0.019437873573980635
4354925,2019-08-27 18:24:26,1000.0,373,27776,DE,US,credit,18,1,8,"rare counter party country, unusual amount ($1,000), unusual time of day (18:00)",-0.018957784012902157
11333079,2019-12-11 18:22:07,5170.0,373,29098,DE,FR,credit,18,2,12,"unusual amount ($5,170), unusual time of day (18:00), transaction on Wednesday",-0.017584156444263033
14322560,2020-01-28 12:14:11,10.2,373,37994,DE,US,credit,12,1,1,"rare counter party country, unusual activity in month 1, transaction on Tuesday",-0.016684987436810794
11952309,2019-12-19 18:13:25,99.0,373,38004,DE,US,credit,18,3,12,"rare counter party country, unusual time of day (18:00), unusual activity in month 12",-0.016588244186895418
10796335,2019-12-02 14:27:15,12.2,373,27815,DE,US,credit,14,0,12,"rare counter party country, transaction on Monday, very small amount ($12)",-0.01646656296226534
9043721,2019-11-04 18:18:41,44.7,373,27608,DE,US,credit,18,0,11,"rare counter party country, transaction on Monday, unusual time of day (18:00)",-0.016101351477544656
14953366,2020-02-07 13:22:51,21.3,373,24699,DE,US,credit,13,4,2,"rare counter party country, unusual activity in month 2, very small amount ($21)",-0.015941779435595382
2283969,2019-07-31 18:54:48,99.0,373,11867,DE,US,credit,18,2,7,"rare counter party country, unusual time of day (18:00), transaction on Wednesday",-0.015830965884384263
8114293,2019-10-22 16:41:47,5769.0,373,53074,DE,AZ,credit,16,1,10,"unusual amount ($5,769), rare counter party country, transaction on Tuesday",-0.015764684506305082
9454981,2019-11-11 17:13:25,146.0,373,24034,DE,US,credit,17,0,11,"rare counter party country, transaction on Monday, unusual activity in month 11",-0.015204909689810808
11103553,2019-12-07 11:47:55,129.0,373,26350,DE,US,credit,11,5,12,"rare counter party country, transaction on Saturday, unusual time of day (11:00)",-0.01484168081013082
12990940,2020-01-04 19:44:20,2000.0,373,57129,DE,CZ,credit,19,5,1,"unusual amount ($2,000), unusual time of day (19:00), rare counter party country",-0.01423298725310529
14956859,2020-02-07 13:55:06,28.1,373,38002,DE,US,credit,13,4,2,"rare counter party country, unusual activity in month 2, very small amount ($28)",-0.014012584166626318
14377193,2020-01-29 11:52:56,4000.0,373,82301,DE,FR,credit,11,2,1,"unusual amount ($4,000), unusual activity in month 1, transaction on Wednesday",-0.012934233839962728
15851877,2020-02-21 09:02:33,2800.0,373,40257,DE,DE,credit,9,4,2,"unusual amount ($2,800), unusual time of day (9:00), rare counter party country",-0.01130948821928901
16303173,2020-02-28 12:43:05,18.9,373,27410,DE,US,credit,12,4,2,"rare counter party country, unusual activity in month 2, very small amount ($19)",-0.010351782595581449
11039864,2019-12-06 12:15:35,90.15,373,24016,DE,US,credit,12,4,12,"rare counter party country, unusual activity in month 12, unusual amount ($90)",-0.010261495372920537
5185660,2019-09-09 13:53:35,5500.0,373,74947,DE,FR,credit,13,0,9,"unusual amount ($5,500), transaction on Monday, rare counter party country",-0.010103188990472245
15349959,2020-02-14 17:03:26,20.0,373,38044,DE,US,credit,17,4,2,"rare counter party country, unusual activity in month 2, very small amount ($20)",-0.00895462910929734
5265777,2019-09-10 18:36:03,466.95,373,27503,DE,US,credit,18,1,9,"rare counter party country, unusual time of day (18:00), unusual amount ($467)",-0.00830957825012102
13893495,2020-01-20 12:56:35,3000.0,373,41537,DE,DE,credit,12,0,1,"unusual amount ($3,000), transaction on Monday, unusual activity in month 1",-0.007452292931630411
14830255,2020-02-05 14:27:53,45.0,373,4961,DE,VN,credit,14,2,2,"rare counter party country, unusual activity in month 2, very small amount ($45)",-0.0069024960472059416
16198108,2020-02-26 18:50:35,4671.0,373,84207,DE,FR,credit,18,2,2,"unusual amount ($4,671), unusual time of day (18:00), unusual activity in month 2",-0.006280777185856845
16198061,2020-02-26 18:49:52,4671.0,373,84207,DE,FR,credit,18,2,2,"unusual amount ($4,671), unusual time of day (18:00), unusual activity in month 2",-0.006280777185856845
4449431,2019-08-29 10:35:34,293.65,373,4950,DE,US,credit,10,3,8,"rare counter party country, unusual time of day (10:00), unusual amount ($294)",-0.005997810795513647
15438754,2020-02-15 13:34:34,18.6,373,25140,DE,US,credit,13,5,2,"rare counter party country, unusual activity in month 2, transaction on Saturday",-0.005779410644998428
14077070,2020-01-24 11:36:59,12.0,373,37918,DE,US,credit,11,4,1,"rare counter party country, unusual activity in month 1, very small amount ($12)",-0.005000233861243486
13041723,2020-01-04 12:15:17,129.0,373,27739,DE,US,credit,12,5,1,"rare counter party country, unusual activity in month 1, transaction on Saturday",-0.00433590361305114
9504196,2019-11-11 16:46:26,6200.0,373,76720,DE,FR,credit,16,0,11,"unusual amount ($6,200), transaction on Monday, unusual activity in month 11",-0.0039265475539975725
1674513,2019-07-23 19:13:38,2801.0,373,79709,DE,FR,credit,19,1,7,"unusual amount ($2,801), unusual time of day (19:00), transaction on Tuesday",-0.0037788862567578185
1674347,2019-07-23 19:11:22,2801.0,373,79709,DE,FR,credit,19,1,7,"unusual amount ($2,801), unusual time of day (19:00), transaction on Tuesday",-0.0037788862567578185
14867554,2020-02-06 18:12:13,4000.0,373,6663,DE,DE,credit,18,3,2,"unusual amount ($4,000), unusual time of day (18:00), rare counter party country",-0.003110231411536435
2270453,2019-07-31 16:36:50,74.2,373,23992,DE,US,credit,16,2,7,"rare counter party country, transaction on Wednesday, unusual amount ($74)",-0.002402629061785233
9904327,2019-11-18 16:05:52,4272.0,373,35084,DE,DE,credit,16,0,11,"unusual amount ($4,272), transaction on Monday, rare counter party country",-0.002157623465538827
9904372,2019-11-18 16:06:37,4272.0,373,35082,DE,DE,credit,16,0,11,"unusual amount ($4,272), transaction on Monday, rare counter party country",-0.002157623465538827
9472409,2019-11-11 15:26:39,94.95,373,4950,DE,US,credit,15,0,11,"rare counter party country, transaction on Monday, unusual activity in month 11",-0.0019302945040906572
2638948,2019-08-05 11:05:38,4040.0,373,80176,DE,FR,credit,11,0,8,"unusual amount ($4,040), transaction on Monday, rare counter party country",-0.0018740347617227648
13269050,2020-01-09 12:20:40,10.0,373,37990,DE,US,credit,12,3,1,"rare counter party country, unusual activity in month 1, very small amount ($10)",-0.0015799827178996084
3533570,2019-08-16 15:06:41,1606.0,373,38000,DE,US,credit,15,4,8,"rare counter party country, unusual amount ($1,606), unusual activity in month 8",-0.0007329077462874256
14920295,2020-02-07 15:48:34,67.4,373,4328,DE,US,credit,15,4,2,"rare counter party country, unusual activity in month 2, unusual amount ($67)",-0.0006567039548793785
3773262,2019-08-19 17:47:53,3400.0,373,75281,DE,FR,credit,17,0,8,"unusual amount ($3,400), transaction on Monday, unusual time of day (17:00)",-0.0004271514977686186
15084507,2020-02-09 16:57:45,1437.53,160,315901,DE,RO,credit,16,6,2,"rare counter party country, unusual amount ($1,438), unusual activity in month 2",-0.07040645731690565
5231818,2019-09-10 09:34:47,1199.0,160,181465,DE,SE,credit,9,1,9,"rare counter party country, unusual amount ($1,199), unusual transaction type (credit/debit)",-0.05814094334919029
13231237,2020-01-08 09:29:02,145.34,160,291155,DE,PL,debit,9,2,1,"rare counter party country, unusual transaction type (credit/debit), unusual activity in month 1",-0.04609711199890043
6185022,2019-09-24 11:05:03,587.31,160,341180,DE,PL,debit,11,1,9,"rare counter party country, unusual transaction type (credit/debit), unusual amount ($587)",-0.04570398542898091
12977908,2020-01-03 09:17:15,251.17,160,218034,DE,NL,debit,9,4,1,"rare counter party country, unusual transaction type (credit/debit), unusual activity in month 1",-0.044027923778974354
15194658,2020-02-11 10:12:35,2215.45,160,283718,DE,AT,credit,10,1,2,"unusual amount ($2,215), rare counter party country, unusual activity in month 2",-0.041705863480906546
7570629,2019-10-14 10:02:17,663.95,160,233387,DE,PT,credit,10,0,10,"rare counter party country, unusual amount ($664), transaction on Monday",-0.04034380738548249
10755356,2019-12-02 22:12:42,103.48,160,264289,DE,PL,credit,22,0,12,"rare counter party country, transaction at unusual hour (22:00), unusual activity in month 12",-0.03881947712440048
13069736,2020-01-05 13:49:41,448.46,160,291155,DE,PL,credit,13,6,1,"rare counter party country, unusual activity in month 1, unusual amount ($448)",-0.03603769012305735
555319,2019-07-08 12:47:18,2082.55,160,343530,DE,NL,credit,12,0,7,"rare counter party country, unusual amount ($2,083), unusual activity in month 7",-0.031149883017858926
5283851,2019-09-11 06:28:57,1996.26,160,285874,DE,AT,credit,6,2,9,"unusual amount ($1,996), rare counter party country, transaction at unusual hour (6:00)",-0.029786073487013787
13012190,2020-01-05 00:04:05,745.27,160,217145,DE,AT,credit,0,6,1,"unusual time of day (0:00), rare counter party country, unusual amount ($745)",-0.029204343991810933
11993088,2019-12-20 11:35:48,894.19,160,341180,DE,PL,credit,11,4,12,"rare counter party country, unusual amount ($894), unusual activity in month 12",-0.028835405000169678
9472740,2019-11-11 14:31:19,36.95,160,343529,DE,NL,debit,14,0,11,"rare counter party country, unusual transaction type (credit/debit), transaction on Monday",-0.028052680399452856
10368323,2019-11-26 13:29:50,868.03,160,311778,DE,RO,credit,13,1,11,"rare counter party country, unusual amount ($868), unusual time of day (13:00)",-0.0274747099087862
3488763,2019-08-15 23:03:05,654.85,160,280122,DE,SK,credit,23,3,8,"rare counter party country, unusual amount ($655), transaction at unusual hour (23:00)",-0.025100072587169397
5696770,2019-09-17 07:42:40,81.9,160,332373,DE,SE,debit,7,1,9,"rare counter party country, unusual transaction type (credit/debit), unusual time of day (7:00)",-0.02417772448221922
14844771,2020-02-05 14:24:09,2259.52,160,224922,DE,AT,credit,14,2,2,"unusual amount ($2,260), rare counter party country, unusual activity in month 2",-0.024105480756738462
14081324,2020-01-24 11:21:10,1006.31,160,188683,DE,NL,credit,11,4,1,"rare counter party country, unusual amount ($1,006), unusual activity in month 1",-0.02387578068885876
14081562,2020-01-24 11:24:22,1006.31,160,188683,DE,NL,credit,11,4,1,"rare counter party country, unusual amount ($1,006), unusual activity in month 1",-0.02387578068885876
14082022,2020-01-24 11:28:33,1006.31,160,188683,DE,NL,credit,11,4,1,"rare counter party country, unusual amount ($1,006), unusual activity in month 1",-0.02387578068885876
7526606,2019-10-13 16:44:20,2184.74,160,248490,DE,AT,credit,16,6,10,"unusual amount ($2,185), rare counter party country, transaction on Sunday",-0.02121442132067408
12743809,2019-12-30 20:15:00,644.6,160,188823,DE,NL,credit,20,0,12,"rare counter party country, unusual activity in month 12, unusual amount ($645)",-0.020303056798160912
12209253,2019-12-22 22:23:51,74.4,160,217928,DE,NL,credit,22,6,12,"rare counter party country, transaction at unusual hour (22:00), unusual activity in month 12",-0.01904027983108869
11199834,2019-12-08 14:44:49,1765.84,160,224922,DE,AT,credit,14,6,12,"unusual amount ($1,766), rare counter party country, unusual activity in month 12",-0.018958792185330142
13921788,2020-01-21 10:00:33,1420.09,160,189500,DE,AT,credit,10,1,1,"unusual amount ($1,420), rare counter party country, unusual activity in month 1",-0.01795598178668001
14680804,2020-02-02 21:19:26,249.0,160,217663,DE,NL,credit,21,6,2,"rare counter party country, unusual activity in month 2, unusual time of day (21:00)",-0.017883325197107225
12758437,2019-12-31 22:26:14,14.9,160,186866,DE,NL,credit,22,1,12,"rare counter party country, transaction at unusual hour (22:00), unusual activity in month 12",-0.017517549865317728
14318353,2020-01-28 10:10:43,400.57,160,188847,DE,NL,credit,10,1,1,"rare counter party country, unusual activity in month 1, unusual amount ($401)",-0.016785062021100305
8093806,2019-10-22 08:58:42,1486.78,160,269346,DE,LU,credit,8,1,10,"unusual amount ($1,487), rare counter party country, unusual transaction type (credit/debit)",-0.01617968028106842
10722345,2019-12-01 19:29:20,702.24,160,189027,DE,NL,credit,19,6,12,"rare counter party country, unusual amount ($702), unusual activity in month 12",-0.01599786028349104
12642716,2019-12-29 19:24:49,706.52,160,186460,DE,NL,credit,19,6,12,"rare counter party country, unusual amount ($707), unusual activity in month 12",-0.01599786028349104
13225251,2020-01-08 14:33:56,712.91,160,225834,DE,AT,debit,14,2,1,"unusual transaction type (credit/debit), rare counter party country, unusual amount ($713)",-0.015425813533503696
5103342,2019-09-07 18:44:15,2003.56,160,285874,DE,AT,credit,18,5,9,"unusual amount ($2,004), rare counter party country, transaction on Saturday",-0.014985738107828883
5103205,2019-09-07 18:42:13,2003.56,160,285874,DE,AT,credit,18,5,9,"unusual amount ($2,004), rare counter party country, transaction on Saturday",-0.014985738107828883
13925824,2020-01-21 11:06:44,1420.09,160,189500,DE,AT,credit,11,1,1,"unusual amount ($1,420), rare counter party country, unusual activity in month 1",-0.014630474959368645
13925481,2020-01-21 11:03:00,1420.09,160,189500,DE,AT,credit,11,1,1,"unusual amount ($1,420), rare counter party country, unusual activity in month 1",-0.014630474959368645
15529443,2020-02-16 18:01:58,95.66,160,252142,DE,SK,credit,18,6,2,"rare counter party country, unusual activity in month 2, transaction on Sunday",-0.013670860143068175
2325787,2019-08-01 10:36:48,1412.76,160,225499,DE,AT,debit,10,3,8,"unusual amount ($1,413), unusual transaction type (credit/debit), rare counter party country",-0.011591597345635307
12748458,2019-12-30 22:39:19,712.91,160,225834,DE,AT,credit,22,0,12,"rare counter party country, unusual amount ($713), unusual activity in month 12",-0.011217085846063624
14060589,2020-01-23 12:20:55,716.95,160,341085,DE,SE,credit,12,3,1,"rare counter party country, unusual amount ($717), unusual activity in month 1",-0.011094547629117102
14304619,2020-01-27 19:44:11,1839.29,160,93596,DE,CH,credit,19,0,1,"unusual amount ($1,839), unusual activity in month 1, rare counter party country",-0.010072917034216755
